timestamps population node_ids
12527.091979375979 lgn135T1 0
12574.153908410542 lgn135T1 0
12653.206761071433 lgn135T1 0
12656.027852826342 lgn135T1 0
12715.167546614477 lgn135T1 0
12740.319871664095 lgn135T1 0
12931.51796533896 lgn135T1 0
12965.488613600752 lgn135T1 0
12501.598941310993 lgn135T1 1
12547.732964770443 lgn135T1 1
12815.694769765167 lgn135T1 1
12819.300939892644 lgn135T1 1
12515.24358997717 lgn135T1 2
12524.410294725145 lgn135T1 2
12528.961393366642 lgn135T1 2
12572.875039447588 lgn135T1 2
12597.112679156264 lgn135T1 2
12666.11656930688 lgn135T1 2
12837.720149211587 lgn135T1 2
12954.587535022425 lgn135T1 2
12577.566256227406 lgn135T1 3
12668.84341155957 lgn135T1 3
12704.955122438634 lgn135T1 3
12715.193577367365 lgn135T1 3
12785.136625307576 lgn135T1 3
12911.303303703906 lgn135T1 3
12943.371191092469 lgn135T1 3
12567.569135556781 lgn135T1 4
12574.84222859811 lgn135T1 4
12600.141810194595 lgn135T1 4
12627.276168598637 lgn135T1 4
12665.938206797722 lgn135T1 4
12667.148884530234 lgn135T1 4
12732.974616255922 lgn135T1 4
12815.31774126146 lgn135T1 4
12940.405720408891 lgn135T1 4
12970.058211092919 lgn135T1 4
12507.227275665111 lgn135T1 5
12523.460679686992 lgn135T1 5
12524.578091234971 lgn135T1 5
12532.534055301701 lgn135T1 5
12537.07102221346 lgn135T1 5
12570.807646635281 lgn135T1 5
12594.526747429978 lgn135T1 5
12605.618296286604 lgn135T1 5
12638.388789810106 lgn135T1 5
12696.081009260479 lgn135T1 5
12905.112185175321 lgn135T1 5
12979.185182643985 lgn135T1 5
12592.755163503345 lgn135T1 6
12668.54312848138 lgn135T1 6
12685.109541753745 lgn135T1 6
12856.394837973769 lgn135T1 6
12868.341602962644 lgn135T1 6
12969.499504571455 lgn135T1 6
12519.393455947788 lgn135T1 7
12594.65456927209 lgn135T1 7
12607.481358203715 lgn135T1 7
12662.841671694123 lgn135T1 7
12759.753994885752 lgn135T1 7
12793.515579028 lgn135T1 7
12813.684262498797 lgn135T1 7
12901.661961766978 lgn135T1 7
12996.742421631603 lgn135T1 7
12572.594644351466 lgn135T1 8
12780.464102051312 lgn135T1 8
12865.856111836867 lgn135T1 8
12931.602832130895 lgn135T1 8
12941.282795822275 lgn135T1 8
12980.563359931597 lgn135T1 8
12530.85972099303 lgn135T1 9
12535.7544795695 lgn135T1 9
12569.691600307777 lgn135T1 9
12577.168094270965 lgn135T1 9
12726.839733235134 lgn135T1 9
12835.791678840022 lgn135T1 9
12876.922641645562 lgn135T1 9
12914.519158281888 lgn135T1 9
12923.046452396224 lgn135T1 9
12994.741359239537 lgn135T1 9
12519.812090978523 lgn135T1 10
12546.362380785313 lgn135T1 10
12586.545666107544 lgn135T1 10
12589.786506505852 lgn135T1 10
12601.901285431932 lgn135T1 10
12676.901811404125 lgn135T1 10
12881.5130335991 lgn135T1 10
12960.70025563811 lgn135T1 10
12966.428694216576 lgn135T1 10
12540.867131998977 lgn135T1 11
12620.948648632293 lgn135T1 11
12699.32756370282 lgn135T1 11
12727.70607866144 lgn135T1 11
12744.413562755079 lgn135T1 11
12795.495904830845 lgn135T1 11
12866.245038916308 lgn135T1 11
12952.552174595161 lgn135T1 11
12557.998168623591 lgn135T1 12
12565.095792283773 lgn135T1 12
12622.138195499798 lgn135T1 12
12877.859671657232 lgn135T1 12
12948.560043473442 lgn135T1 12
12951.41912200093 lgn135T1 12
12572.223572082523 lgn135T1 13
12739.775950494306 lgn135T1 13
12786.05740410713 lgn135T1 13
12795.886150788248 lgn135T1 13
12841.851689194971 lgn135T1 13
12892.244609650574 lgn135T1 13
12771.982225174677 lgn135T1 14
12846.455737930539 lgn135T1 14
