timestamps population node_ids
137.21572829836163 Stim 0
188.8695626269572 Stim 0
203.3544429662472 Stim 0
223.93293359897947 Stim 0
311.12983221440663 Stim 0
437.7991934513973 Stim 0
164.49189079864223 Stim 1
212.77811204583384 Stim 1
296.4407150228381 Stim 1
146.1833605960431 Stim 2
230.89028106432824 Stim 2
414.23063536836247 Stim 2
185.6893324055628 Stim 3
424.98370402470385 Stim 3
211.118237597043 Stim 4
216.03895937918443 Stim 4
333.1080165424279 Stim 4
354.6462494019203 Stim 4
496.7568432522641 Stim 4
515.4088469721639 Stim 4
294.995314937929 Stim 5
132.62232517412437 Stim 6
186.29272870269875 Stim 6
312.0198928582261 Stim 7
341.8543964530683 Stim 7
560.9389392536441 Stim 7
172.95681386682077 Stim 8
275.0424428328785 Stim 8
389.5504052023402 Stim 8
427.2942085699131 Stim 8
439.35022622740536 Stim 8
504.8864380939414 Stim 8
581.2177086337451 Stim 8
156.37787764442652 Stim 10
517.1836583511554 Stim 10
152.82144090471292 Stim 11
330.9120601184252 Stim 11
368.6025343691777 Stim 11
456.4672354433007 Stim 11
565.4785761597981 Stim 11
318.5468707717969 Stim 12
379.0877948086778 Stim 12
402.56082135303615 Stim 12
148.58450666546128 Stim 13
200.24166285005802 Stim 13
235.14582791782252 Stim 13
437.7787629514487 Stim 13
470.47355993783486 Stim 13
544.85189087343 Stim 13
108.88016713724281 Stim 14
111.45674861578448 Stim 15
185.20118477169552 Stim 15
335.80031573238523 Stim 15
335.99614251172784 Stim 15
344.7205521281085 Stim 15
292.66284313907687 Stim 16
325.0061373164571 Stim 16
381.068924283679 Stim 16
513.2053536782358 Stim 16
347.18663613933813 Stim 17
440.5221108755977 Stim 17
524.3899244968093 Stim 17
529.0385573888343 Stim 18
376.9892616927933 Stim 19
406.67609379958117 Stim 19
425.32366626313006 Stim 19
477.70896670842274 Stim 19
357.3120498611877 Stim 20
479.1725468499255 Stim 20
517.8332597473245 Stim 20
196.83003299933355 Stim 21
395.56710676311184 Stim 21
