timestamps population node_ids
16509.206040676574 lgn180T1 0
16528.975591699855 lgn180T1 0
16644.757726461507 lgn180T1 0
16972.851449218204 lgn180T1 0
16501.8944414833 lgn180T1 1
16529.430211668136 lgn180T1 1
16538.963589354895 lgn180T1 1
16589.339368276647 lgn180T1 1
16633.714339589067 lgn180T1 1
16659.711000542713 lgn180T1 1
16678.414167959065 lgn180T1 1
16684.737170862067 lgn180T1 1
16742.223107575883 lgn180T1 1
16798.514500552534 lgn180T1 1
16816.46544120627 lgn180T1 1
16841.137651892463 lgn180T1 1
16860.394094701373 lgn180T1 1
16937.72009787036 lgn180T1 1
16955.005489082323 lgn180T1 1
16642.70184053614 lgn180T1 2
16666.523679757258 lgn180T1 2
16704.939236772112 lgn180T1 2
16813.203497891354 lgn180T1 2
16831.256812661017 lgn180T1 2
16872.860490768715 lgn180T1 2
16621.14377489854 lgn180T1 3
16621.53693589963 lgn180T1 3
16627.385886657252 lgn180T1 3
16769.855674979193 lgn180T1 3
16849.946853555357 lgn180T1 3
16903.64925974528 lgn180T1 3
16913.597581704307 lgn180T1 3
16984.974596855605 lgn180T1 3
16526.36393595216 lgn180T1 4
16697.392115473573 lgn180T1 4
16705.393441222328 lgn180T1 4
16758.38765881546 lgn180T1 4
16773.21593060765 lgn180T1 4
16814.426239664008 lgn180T1 4
16906.115821939922 lgn180T1 4
16970.51710604109 lgn180T1 4
16972.795389512903 lgn180T1 4
16522.546399983163 lgn180T1 5
16733.41900049574 lgn180T1 5
16848.175384203558 lgn180T1 5
16879.45711593461 lgn180T1 5
16921.23739314741 lgn180T1 5
16574.897615329748 lgn180T1 6
16641.4973123319 lgn180T1 6
16663.50014898914 lgn180T1 6
16676.471518950526 lgn180T1 6
16826.654969695235 lgn180T1 6
16578.3020248872 lgn180T1 7
16588.96841337409 lgn180T1 7
16617.57842699153 lgn180T1 7
16774.958931327077 lgn180T1 7
16868.42809206619 lgn180T1 7
16960.849676706825 lgn180T1 7
16988.59553130889 lgn180T1 7
16630.348917551913 lgn180T1 8
16787.41122880482 lgn180T1 8
16796.71923903441 lgn180T1 8
16961.55611849935 lgn180T1 8
16991.55911842567 lgn180T1 8
16512.171749398825 lgn180T1 9
16591.962886496585 lgn180T1 9
16628.24416818905 lgn180T1 9
16710.01989163247 lgn180T1 9
16741.365361294 lgn180T1 9
16797.90845735344 lgn180T1 9
16885.52809722976 lgn180T1 9
16919.098714819662 lgn180T1 9
16932.74958592099 lgn180T1 9
16969.146142802587 lgn180T1 9
16534.251262600268 lgn180T1 10
16556.947555810933 lgn180T1 10
16600.224277076893 lgn180T1 10
16628.413718891454 lgn180T1 10
16647.543432943727 lgn180T1 10
16676.989222506654 lgn180T1 10
16872.46602743002 lgn180T1 10
16897.62542971088 lgn180T1 10
16509.766804010564 lgn180T1 11
16608.835961736833 lgn180T1 11
16639.499006857928 lgn180T1 11
16713.339066275003 lgn180T1 11
16849.315460945483 lgn180T1 11
16936.41017564876 lgn180T1 11
16994.165786689926 lgn180T1 11
16512.789497026755 lgn180T1 12
16545.755508477083 lgn180T1 12
16553.15617130467 lgn180T1 12
16574.133625902014 lgn180T1 12
16582.17749848854 lgn180T1 12
16630.539219322323 lgn180T1 12
16706.00231365853 lgn180T1 12
16759.39910029182 lgn180T1 12
16779.950872842663 lgn180T1 12
16802.970938510447 lgn180T1 12
16812.052839400934 lgn180T1 12
16819.309418673125 lgn180T1 12
16824.900457282532 lgn180T1 12
16841.026038635533 lgn180T1 12
16507.836284214594 lgn180T1 13
16528.023497736067 lgn180T1 13
16698.839761462827 lgn180T1 13
16834.948139734235 lgn180T1 13
16854.146317569994 lgn180T1 13
16882.397065861074 lgn180T1 13
16890.62857269853 lgn180T1 13
16944.594980918457 lgn180T1 13
16514.626028356644 lgn180T1 14
16608.57993241051 lgn180T1 14
16612.22645594337 lgn180T1 14
16726.844573283997 lgn180T1 14
16751.739459710396 lgn180T1 14
16759.68735924271 lgn180T1 14
16845.73984508382 lgn180T1 14
16909.891963486105 lgn180T1 14
16999.059296314597 lgn180T1 14
