timestamps population node_ids
6500.429704701449 lgn66T1 0
6530.324940747896 lgn66T1 0
6550.426870012217 lgn66T1 0
6556.628813550689 lgn66T1 0
6575.607775475369 lgn66T1 0
6581.72984768834 lgn66T1 0
6586.711152435223 lgn66T1 0
6611.935140492216 lgn66T1 0
6647.046300607441 lgn66T1 0
6662.19503341563 lgn66T1 0
6718.613092331798 lgn66T1 0
6740.453028184915 lgn66T1 0
6775.477419147257 lgn66T1 0
6817.731321587758 lgn66T1 0
6851.9635953280185 lgn66T1 0
6858.012688868043 lgn66T1 0
6562.659257663941 lgn66T1 1
6636.324773544424 lgn66T1 1
6659.16767422467 lgn66T1 1
6673.3428649817015 lgn66T1 1
6783.407175868782 lgn66T1 1
6896.395154415415 lgn66T1 1
6939.260523146185 lgn66T1 1
6505.508487296508 lgn66T1 2
6553.121674044552 lgn66T1 2
6558.450264351099 lgn66T1 2
6576.188099395944 lgn66T1 2
6720.582805226596 lgn66T1 2
6754.545415198455 lgn66T1 2
6776.181006145089 lgn66T1 2
6845.959370718946 lgn66T1 2
6879.440877062349 lgn66T1 2
6882.934216360699 lgn66T1 2
6896.624413159756 lgn66T1 2
6560.445792599636 lgn66T1 3
6584.397707402204 lgn66T1 3
6613.920092625788 lgn66T1 3
6620.105776098433 lgn66T1 3
6665.550854218717 lgn66T1 3
6704.3768118644475 lgn66T1 3
6726.208308673262 lgn66T1 3
6734.194239959612 lgn66T1 3
6753.362234981681 lgn66T1 3
6758.335080193365 lgn66T1 3
6802.700146119598 lgn66T1 3
6831.275893226597 lgn66T1 3
6855.140920669977 lgn66T1 3
6859.757587410465 lgn66T1 3
6917.902546995924 lgn66T1 3
6928.361880756917 lgn66T1 3
6945.7144250106385 lgn66T1 3
6527.495414847351 lgn66T1 4
6623.549434142574 lgn66T1 4
6633.509695431657 lgn66T1 4
6673.741185437042 lgn66T1 4
6726.032461686639 lgn66T1 4
6738.130868651634 lgn66T1 4
6762.692563062849 lgn66T1 4
6789.773772872386 lgn66T1 4
6793.931934173585 lgn66T1 4
6795.230431890578 lgn66T1 4
6814.029381988432 lgn66T1 4
6880.38243927397 lgn66T1 4
6925.799984647966 lgn66T1 4
6936.797325496123 lgn66T1 4
6545.6178522913415 lgn66T1 5
6575.059299085719 lgn66T1 5
6653.791100008199 lgn66T1 5
6661.25330316328 lgn66T1 5
6727.394902915711 lgn66T1 5
6731.088635049168 lgn66T1 5
6739.306181955319 lgn66T1 5
6773.620962851415 lgn66T1 5
6824.749613583041 lgn66T1 5
6825.689050392744 lgn66T1 5
6837.55046569785 lgn66T1 5
6981.4707131858695 lgn66T1 5
6986.117673980283 lgn66T1 5
6990.576252435687 lgn66T1 5
6518.819246438202 lgn66T1 6
6573.240797929462 lgn66T1 6
6592.301581075798 lgn66T1 6
6642.980906103565 lgn66T1 6
6711.472667058547 lgn66T1 6
6744.510466934539 lgn66T1 6
6789.485713567177 lgn66T1 6
6793.307462100389 lgn66T1 6
6892.844555169363 lgn66T1 6
6895.320751011183 lgn66T1 6
6930.732387974902 lgn66T1 6
6581.749736151101 lgn66T1 7
6611.564723381674 lgn66T1 7
6622.0037645851635 lgn66T1 7
6670.834755347819 lgn66T1 7
6807.110295329971 lgn66T1 7
6826.648113601928 lgn66T1 7
6866.328920945347 lgn66T1 7
6959.375604300684 lgn66T1 7
6505.378490034195 lgn66T1 8
6549.43387114138 lgn66T1 8
6592.084914454207 lgn66T1 8
6655.316395455008 lgn66T1 8
6693.493365566348 lgn66T1 8
6728.712294202488 lgn66T1 8
6742.699523779337 lgn66T1 8
6789.581356317464 lgn66T1 8
6815.273215797038 lgn66T1 8
6921.549910021908 lgn66T1 8
6944.61613869824 lgn66T1 8
6949.691464048261 lgn66T1 8
6952.516604464365 lgn66T1 8
6960.420502763704 lgn66T1 8
6966.980356776794 lgn66T1 8
6990.387711557927 lgn66T1 8
6991.199106916561 lgn66T1 8
6510.627723083742 lgn66T1 9
6562.245567721315 lgn66T1 9
6570.15174766077 lgn66T1 9
6595.9798628073195 lgn66T1 9
6641.223209834102 lgn66T1 9
6736.9849355215965 lgn66T1 9
6745.794146360967 lgn66T1 9
6750.908301298639 lgn66T1 9
6813.9021521234135 lgn66T1 9
6841.004840024556 lgn66T1 9
6850.571725047971 lgn66T1 9
6864.234474419705 lgn66T1 9
6973.187429401082 lgn66T1 9
6978.113150585083 lgn66T1 9
6986.8141582744975 lgn66T1 9
6519.458674799187 lgn66T1 10
6620.334721444345 lgn66T1 10
6693.2889022482495 lgn66T1 10
6731.017692924412 lgn66T1 10
6775.143760332227 lgn66T1 10
6793.521800637474 lgn66T1 10
6818.340264905256 lgn66T1 10
6840.609383679668 lgn66T1 10
6855.675965881362 lgn66T1 10
6952.699761201605 lgn66T1 10
6972.579160323261 lgn66T1 10
6551.753363310109 lgn66T1 11
6597.522919195792 lgn66T1 11
6606.041776789981 lgn66T1 11
6608.526405886948 lgn66T1 11
6689.9515333597865 lgn66T1 11
6718.176235863672 lgn66T1 11
6771.003371217349 lgn66T1 11
6772.372317437376 lgn66T1 11
6923.211705700371 lgn66T1 11
6945.735769640849 lgn66T1 11
6952.831282088698 lgn66T1 11
6955.486924488498 lgn66T1 11
6510.135118470713 lgn66T1 12
6610.294701155217 lgn66T1 12
6633.45436825358 lgn66T1 12
6654.952088350725 lgn66T1 12
6661.088291332439 lgn66T1 12
6672.697727360886 lgn66T1 12
6680.955935940816 lgn66T1 12
6684.802480617375 lgn66T1 12
6795.755375527982 lgn66T1 12
6803.765392031609 lgn66T1 12
6806.415549459124 lgn66T1 12
6819.074579596494 lgn66T1 12
6822.607741518481 lgn66T1 12
6847.69834771394 lgn66T1 12
6852.005907061288 lgn66T1 12
6860.736642474172 lgn66T1 12
6879.150830853763 lgn66T1 12
6885.500549339503 lgn66T1 12
6996.742958303353 lgn66T1 12
6590.1705863531815 lgn66T1 13
6592.300826762139 lgn66T1 13
6660.79464937936 lgn66T1 13
6678.314765750513 lgn66T1 13
6697.2630899253045 lgn66T1 13
6739.449029260933 lgn66T1 13
6779.998354702686 lgn66T1 13
6988.883737050328 lgn66T1 13
6547.893806107109 lgn66T1 14
6630.534811076667 lgn66T1 14
6633.8967807665 lgn66T1 14
6646.299828764353 lgn66T1 14
6678.161809839311 lgn66T1 14
6683.083179275995 lgn66T1 14
6716.187481238971 lgn66T1 14
6718.64679985582 lgn66T1 14
6734.091936697055 lgn66T1 14
6738.888136031422 lgn66T1 14
6740.751530016813 lgn66T1 14
6766.5963633675465 lgn66T1 14
6906.132822222993 lgn66T1 14
6956.417052795678 lgn66T1 14
6984.869245352226 lgn66T1 14
