timestamps population node_ids
3604.178499199653 lgn33T1 0
3688.05387292669 lgn33T1 0
3694.7062978120916 lgn33T1 0
3743.002250188928 lgn33T1 0
3839.313781296034 lgn33T1 0
3945.619804633761 lgn33T1 0
3946.175403192549 lgn33T1 0
3946.8990933682057 lgn33T1 0
3987.031971054498 lgn33T1 0
3612.5290617234077 lgn33T1 1
3636.9040131130555 lgn33T1 1
3658.56538761932 lgn33T1 1
3684.6755115834176 lgn33T1 1
3700.559474448698 lgn33T1 1
3720.588907760136 lgn33T1 1
3752.383444813817 lgn33T1 1
3981.7156369438553 lgn33T1 1
3989.21220914831 lgn33T1 1
3549.6302454325455 lgn33T1 2
3682.157823019952 lgn33T1 2
3715.58821367493 lgn33T1 2
3763.319753252272 lgn33T1 2
3887.1205869536902 lgn33T1 2
3978.8402556722717 lgn33T1 2
3510.976751252271 lgn33T1 3
3528.312669276456 lgn33T1 3
3626.324889992207 lgn33T1 3
3729.9556436226067 lgn33T1 3
3901.5847428944894 lgn33T1 3
3925.148270890354 lgn33T1 3
3997.00569047637 lgn33T1 3
3508.73877417811 lgn33T1 4
3523.2238229449536 lgn33T1 4
3531.646474508077 lgn33T1 4
3545.3856116275942 lgn33T1 4
3578.1824316171933 lgn33T1 4
3925.7845431492224 lgn33T1 4
3988.7017585619633 lgn33T1 4
3645.052599277634 lgn33T1 5
3689.027495370794 lgn33T1 5
3718.6525345049386 lgn33T1 5
3826.0215147375593 lgn33T1 5
3859.94561317956 lgn33T1 5
3891.01612580963 lgn33T1 5
3912.581476216423 lgn33T1 5
3923.6176056333347 lgn33T1 5
3998.6709616544213 lgn33T1 5
3502.508408105186 lgn33T1 6
3524.1752058891007 lgn33T1 6
3647.950697332812 lgn33T1 6
3846.7534501767605 lgn33T1 6
3519.8727097820483 lgn33T1 7
3576.42016455337 lgn33T1 7
3578.9279716108717 lgn33T1 7
3728.0240125233986 lgn33T1 7
3774.3148435547564 lgn33T1 7
3774.4124691936368 lgn33T1 7
3801.45975276229 lgn33T1 7
3862.3487953561007 lgn33T1 7
3891.9010959810876 lgn33T1 8
3522.541837387732 lgn33T1 9
3533.5137495095432 lgn33T1 9
3596.808678075072 lgn33T1 9
3631.6477721607844 lgn33T1 9
3884.408939422059 lgn33T1 9
3927.540617417653 lgn33T1 9
3562.3743377877427 lgn33T1 10
3583.5277657268707 lgn33T1 10
3593.2036777596595 lgn33T1 10
3791.4680423551245 lgn33T1 10
3796.261611233856 lgn33T1 10
3798.774003743803 lgn33T1 10
3940.712142838238 lgn33T1 10
3944.1123771030907 lgn33T1 10
3976.21983786835 lgn33T1 10
3522.422399149484 lgn33T1 11
3585.616904759476 lgn33T1 11
3679.0632577252577 lgn33T1 11
3785.348313526689 lgn33T1 11
3888.740033677302 lgn33T1 11
3916.731243195495 lgn33T1 11
3970.5824446637394 lgn33T1 11
3606.5541488819163 lgn33T1 12
3660.376031372172 lgn33T1 12
3720.184025046942 lgn33T1 12
3880.364821945477 lgn33T1 12
3924.034682366675 lgn33T1 12
3927.5325944901474 lgn33T1 12
3929.853745901893 lgn33T1 12
3942.748771739391 lgn33T1 12
3513.5114093827615 lgn33T1 13
3526.7397693664584 lgn33T1 13
3588.2825008478376 lgn33T1 13
3806.847081721646 lgn33T1 13
3870.4447402127876 lgn33T1 13
3917.678065473919 lgn33T1 13
3980.5896039829377 lgn33T1 13
3993.02750057127 lgn33T1 13
3607.527311612248 lgn33T1 14
3822.638101974038 lgn33T1 14
3834.8877725096118 lgn33T1 14
3884.137731778509 lgn33T1 14
3902.4411825888783 lgn33T1 14
3957.8119484423937 lgn33T1 14
