timestamps population node_ids
125.47436830571584 bkg 0
195.40121455814165 bkg 0
411.6824308158553 bkg 0
612.4760545790848 bkg 0
789.4713103751578 bkg 0
814.6843269301827 bkg 0
1312.829278337199 bkg 0
1428.0510068096312 bkg 0
1657.0723891506852 bkg 0
2101.2274521516047 bkg 0
2104.783121459262 bkg 0
2405.7967323478547 bkg 0
2514.7810034592535 bkg 0
2909.025122580114 bkg 0
2931.4413855367425 bkg 0
3296.76725852817 bkg 0
3628.1959159352864 bkg 0
4193.4912859645365 bkg 0
4337.307908856188 bkg 0
4511.020179273995 bkg 0
4541.49004705254 bkg 0
4638.4020075359695 bkg 0
4705.299065351561 bkg 0
4887.843788322338 bkg 0
5043.011255440306 bkg 0
5169.136470717393 bkg 0
5209.246220116178 bkg 0
5575.435150195364 bkg 0
6115.983403010583 bkg 0
6116.531704276967 bkg 0
6188.812458758163 bkg 0
6214.578188797119 bkg 0
6594.560288043511 bkg 0
6737.2932568716815 bkg 0
6838.179130114788 bkg 0
7016.081895299093 bkg 0
7093.143505115057 bkg 0
7116.759778489397 bkg 0
7289.032477228124 bkg 0
7327.2427873506285 bkg 0
7499.9916255102235 bkg 0
7609.36379959873 bkg 0
7982.311716639363 bkg 0
7987.816883706613 bkg 0
8398.078336851222 bkg 0
8770.957325045947 bkg 0
8906.475212444042 bkg 0
8971.910391581065 bkg 0
9212.19099279277 bkg 0
9303.550157124304 bkg 0
9446.374792756153 bkg 0
9452.364898960077 bkg 0
9461.120047326087 bkg 0
9654.165164530817 bkg 0
9717.593428417442 bkg 0
9920.268104162778 bkg 0
10039.539052732049 bkg 0
10180.341658456342 bkg 0
10370.941128515164 bkg 0
10409.454509898265 bkg 0
10507.40438157971 bkg 0
10735.111772771726 bkg 0
11123.120977245107 bkg 0
11177.045320677533 bkg 0
11253.995200713409 bkg 0
11259.014561077884 bkg 0
11680.111017154677 bkg 0
11782.367410229106 bkg 0
12127.97472387893 bkg 0
12148.7894240838 bkg 0
12517.104848971214 bkg 0
12522.32165582455 bkg 0
12540.776712388539 bkg 0
12552.696359296064 bkg 0
13007.350767522932 bkg 0
13012.923266199177 bkg 0
13194.456799967807 bkg 0
13378.40959209283 bkg 0
13402.227829885222 bkg 0
13417.603871531244 bkg 0
13660.994218848262 bkg 0
14069.399830866036 bkg 0
14265.165588653861 bkg 0
14446.915897809627 bkg 0
14574.741239773875 bkg 0
14702.417724274379 bkg 0
14749.320712738188 bkg 0
14808.08925570274 bkg 0
15096.497865907826 bkg 0
15268.219778266524 bkg 0
15483.141164441975 bkg 0
15519.887133371658 bkg 0
15863.30972806648 bkg 0
16215.14882117754 bkg 0
16239.805973927876 bkg 0
16527.295807413844 bkg 0
16661.793163246562 bkg 0
16909.903955936377 bkg 0
17002.19973140858 bkg 0
17153.99566313316 bkg 0
17432.824597989067 bkg 0
17482.66018519913 bkg 0
301.74111598503015 bkg 1
400.8538812627148 bkg 1
676.3386812328375 bkg 1
772.5793801714169 bkg 1
1202.754326507995 bkg 1
1296.865363757787 bkg 1
1508.4720765748268 bkg 1
1531.8120234618348 bkg 1
1575.7124334274558 bkg 1
2154.8924743357866 bkg 1
2405.161903745183 bkg 1
2450.379058382142 bkg 1
2586.1688391588455 bkg 1
2897.433357184574 bkg 1
3177.4610592081535 bkg 1
3305.988730614694 bkg 1
3631.295490374623 bkg 1
4028.316780094651 bkg 1
4030.0403833958985 bkg 1
4136.370551579647 bkg 1
4147.742336188399 bkg 1
4367.077013339551 bkg 1
4504.444658613952 bkg 1
4514.9683859225215 bkg 1
4556.485055513239 bkg 1
5039.606851570614 bkg 1
5221.414498143584 bkg 1
5372.688401050221 bkg 1
5600.786498927026 bkg 1
5897.520824295041 bkg 1
5926.141924852882 bkg 1
5990.930090867003 bkg 1
6141.166481937128 bkg 1
6307.900241346752 bkg 1
6493.811092287643 bkg 1
6565.538994369111 bkg 1
6858.342688079683 bkg 1
7113.392169495818 bkg 1
7214.323281041392 bkg 1
7310.763762854411 bkg 1
7339.87547058685 bkg 1
7350.076998416901 bkg 1
7694.984058525737 bkg 1
7702.808732354958 bkg 1
8051.126415272728 bkg 1
8520.566209562461 bkg 1
8713.604584553861 bkg 1
8928.275104180437 bkg 1
9493.802956355214 bkg 1
9751.761662848005 bkg 1
9762.433436411116 bkg 1
10468.662373724854 bkg 1
10526.140264095142 bkg 1
11249.144978636783 bkg 1
11396.130270214499 bkg 1
11495.28421349373 bkg 1
11703.560754575403 bkg 1
11975.06428821949 bkg 1
11996.473733518065 bkg 1
12074.771647492973 bkg 1
12246.217991726973 bkg 1
12495.732321611202 bkg 1
12580.158420632702 bkg 1
12928.850942960795 bkg 1
12991.91203337621 bkg 1
14101.416344656163 bkg 1
14156.148565752985 bkg 1
14337.978497889335 bkg 1
14547.898980205035 bkg 1
14772.126186751364 bkg 1
14798.457665779222 bkg 1
14818.615970806248 bkg 1
14912.903779061236 bkg 1
15130.211609598511 bkg 1
15193.433163153344 bkg 1
15469.947082624849 bkg 1
15499.445280233138 bkg 1
15687.71167858532 bkg 1
15950.03037876117 bkg 1
16153.658156689215 bkg 1
16559.755492477296 bkg 1
16570.279860126127 bkg 1
16619.723111210966 bkg 1
17124.670848947542 bkg 1
17165.23324865856 bkg 1
17309.38758089098 bkg 1
17337.063172989838 bkg 1
17371.142981872094 bkg 1
130.02691563309446 bkg 2
139.6890844685118 bkg 2
169.03512771095706 bkg 2
175.90471071135778 bkg 2
286.34776720284424 bkg 2
673.2110460490451 bkg 2
688.0355462805312 bkg 2
705.2133683571208 bkg 2
831.2257168190498 bkg 2
939.0808163832659 bkg 2
971.4443056649509 bkg 2
1379.125246049842 bkg 2
1444.0767054661428 bkg 2
1489.5272254935578 bkg 2
1918.6998052083886 bkg 2
2052.521977327567 bkg 2
2143.2317217042346 bkg 2
2166.0366103530296 bkg 2
2278.9666601102485 bkg 2
2288.2264592812294 bkg 2
3162.492210575602 bkg 2
3343.7465581035403 bkg 2
3601.6869453200015 bkg 2
3618.4944303002435 bkg 2
3884.1223715392857 bkg 2
4098.717840461986 bkg 2
4398.67651484141 bkg 2
4516.977901635573 bkg 2
4667.165237630292 bkg 2
4803.187821412685 bkg 2
4855.781221468293 bkg 2
5029.43238210431 bkg 2
5217.0997371591 bkg 2
5234.722460522071 bkg 2
5389.3683873932205 bkg 2
6034.307874162271 bkg 2
6558.8002692838745 bkg 2
6879.293376794189 bkg 2
7001.337219824095 bkg 2
7393.266417540757 bkg 2
7411.827390214375 bkg 2
8040.686769042559 bkg 2
8107.187213176433 bkg 2
8410.009642963134 bkg 2
9223.057972370761 bkg 2
9303.761448394616 bkg 2
9696.38665361365 bkg 2
9734.755090982339 bkg 2
9973.852425823725 bkg 2
9984.07945528166 bkg 2
10031.239448096045 bkg 2
10095.089011727521 bkg 2
10222.735199328064 bkg 2
10555.674384468039 bkg 2
10714.938229976024 bkg 2
10727.42882505081 bkg 2
10835.036194772765 bkg 2
10921.88982803422 bkg 2
11179.621306942623 bkg 2
11322.158579955549 bkg 2
11503.133510196712 bkg 2
11636.343045942056 bkg 2
11688.026072432405 bkg 2
11860.076220593555 bkg 2
11879.686746975956 bkg 2
11974.755082003196 bkg 2
12105.80857069707 bkg 2
12565.979598331518 bkg 2
12617.563299470627 bkg 2
12694.218357427182 bkg 2
12852.73993496647 bkg 2
12868.701962748348 bkg 2
12984.55841409645 bkg 2
13455.942249613869 bkg 2
13780.992028372135 bkg 2
13905.819360341617 bkg 2
13921.659447227761 bkg 2
13964.238498519855 bkg 2
14033.641717024075 bkg 2
14792.660387541639 bkg 2
14818.41440155438 bkg 2
14946.380868835555 bkg 2
15009.323738746345 bkg 2
15076.16765854492 bkg 2
15093.989075749723 bkg 2
15213.605060979091 bkg 2
15384.593713450608 bkg 2
15498.565544749808 bkg 2
15571.992859734455 bkg 2
15794.705204750888 bkg 2
15806.584119502484 bkg 2
15844.732156246637 bkg 2
15846.47797301907 bkg 2
15902.540778085497 bkg 2
16279.37123497031 bkg 2
16352.62654087333 bkg 2
