timestamps population node_ids
134.320149755932 Stim 0
172.65950122777932 Stim 0
204.38639839013868 Stim 0
408.5586306111457 Stim 0
416.22312505881433 Stim 0
503.4743618174999 Stim 0
511.0815070864083 Stim 0
129.5919586643028 Stim 1
197.54088716429348 Stim 1
385.2115798372172 Stim 1
395.8209574231298 Stim 1
130.25308106011778 Stim 2
197.06177726421706 Stim 2
200.77123257081337 Stim 2
216.1091643735334 Stim 2
236.37678450443593 Stim 2
248.51049162063933 Stim 2
282.87167530773115 Stim 2
300.6722707188161 Stim 2
473.59866344929713 Stim 2
323.95395860242314 Stim 3
429.3091866593095 Stim 3
330.99696791909224 Stim 4
414.0073148145564 Stim 4
106.33725671786401 Stim 5
218.0908442039147 Stim 5
240.67952309044463 Stim 5
410.7061420405168 Stim 5
486.42420420537826 Stim 5
390.1720769076277 Stim 6
528.7983984728859 Stim 7
539.6872542164894 Stim 7
559.0366572072445 Stim 7
136.5254017634376 Stim 8
414.1864111627015 Stim 8
447.8073856714674 Stim 8
471.4214738786512 Stim 8
545.1818516263539 Stim 8
142.02442490356643 Stim 9
298.74277269010884 Stim 9
343.80059783782156 Stim 9
446.3568027248456 Stim 9
484.37746484383933 Stim 9
129.94980028038972 Stim 10
374.54278135959106 Stim 10
441.10968446049617 Stim 10
588.5713794216426 Stim 10
273.03974407893406 Stim 11
320.405178797004 Stim 11
231.47935438198778 Stim 12
337.9726744439789 Stim 12
433.99465240216665 Stim 12
327.6828124141731 Stim 13
480.0148357303164 Stim 13
204.17186115259605 Stim 14
311.76389273444227 Stim 14
349.2377844259018 Stim 14
405.97336072316284 Stim 14
471.8395063168117 Stim 14
581.8310904252489 Stim 14
358.3162873719837 Stim 15
590.5424334261864 Stim 15
128.34934463194196 Stim 16
594.246413908312 Stim 16
208.61515819308661 Stim 17
233.20746808851595 Stim 17
137.53406703877837 Stim 18
180.12124254810934 Stim 18
185.48615740492212 Stim 18
282.26614443906163 Stim 18
451.8532979098568 Stim 18
553.0699870341866 Stim 18
581.2538537404824 Stim 18
241.6890443854831 Stim 19
556.4692735107882 Stim 19
179.55873802469085 Stim 20
233.54286206390256 Stim 20
301.92618899583243 Stim 20
331.08592085089725 Stim 20
422.59423802046115 Stim 20
262.03889287278355 Stim 21
420.0471700238372 Stim 21
459.6347502450325 Stim 21
553.1761763099515 Stim 21
225.66191190845237 Stim 22
231.68266103389908 Stim 23
277.3155669931262 Stim 23
286.00633558402126 Stim 23
167.24614700842451 Stim 24
530.558065560966 Stim 24
119.32069804081765 Stim 25
220.33324888324532 Stim 25
274.5797749875024 Stim 25
297.5271017025699 Stim 25
386.63799317766046 Stim 25
399.2223986771353 Stim 25
399.4209892847447 Stim 25
104.2238971580326 Stim 26
223.70074086012784 Stim 26
343.77873335821005 Stim 26
374.0024386398805 Stim 26
478.7971450363665 Stim 26
560.3312340452858 Stim 26
264.3521297178804 Stim 27
309.87283119048857 Stim 27
353.4964230099173 Stim 27
500.17552195295355 Stim 27
215.06181607571938 Stim 28
221.45542391549176 Stim 28
331.95306392344224 Stim 28
429.154997630619 Stim 28
448.80055998345443 Stim 28
534.1695698259676 Stim 28
144.11545931880042 Stim 29
563.8945206259481 Stim 29
565.3926313416043 Stim 29
221.52594756028302 Stim 30
322.4124398999548 Stim 30
335.39368922620497 Stim 30
125.70176188254511 Stim 32
175.0401850243597 Stim 32
244.3608089823725 Stim 32
369.97233335366053 Stim 32
370.9715934831683 Stim 32
467.1793459514345 Stim 32
598.0631026460482 Stim 32
155.17071653216033 Stim 33
159.9217239621973 Stim 33
301.88962921774544 Stim 33
419.9171682256925 Stim 33
109.28739440488924 Stim 34
193.40394738170113 Stim 34
242.6257247878055 Stim 34
284.5904427038266 Stim 34
287.84161640128116 Stim 34
381.6772912895697 Stim 34
383.3712044152248 Stim 34
551.4813926896641 Stim 34
196.01131242796447 Stim 35
274.9859215188671 Stim 35
302.1206106455141 Stim 35
321.651628638747 Stim 35
334.8212351066738 Stim 35
395.4080939930263 Stim 35
473.0907490011793 Stim 35
476.52548580665655 Stim 35
538.351354998872 Stim 35
558.1446020660566 Stim 35
560.4633175580251 Stim 35
141.47715605972476 Stim 36
173.09897044376532 Stim 36
233.49998702461477 Stim 36
270.8850949470009 Stim 36
303.73355248342637 Stim 36
463.30665436220977 Stim 36
506.81480237415246 Stim 36
544.551863013583 Stim 36
134.97762624860474 Stim 37
178.13594304784124 Stim 37
135.4221072430782 Stim 38
260.96795637656874 Stim 38
537.6890342867246 Stim 38
109.05557039237219 Stim 39
177.8420323786507 Stim 39
254.54912094531858 Stim 39
291.6841218067046 Stim 39
471.3461435891707 Stim 39
304.6274817415357 Stim 40
551.4698287929566 Stim 40
123.43838159416332 Stim 41
168.97177233316927 Stim 41
192.35349371272392 Stim 41
395.4604516597936 Stim 41
165.70505820532355 Stim 42
248.61981053270105 Stim 42
264.36629783641206 Stim 42
110.77776940618496 Stim 43
342.3788433722962 Stim 43
417.9729745676842 Stim 43
424.91477166052636 Stim 43
436.87361940396846 Stim 43
440.65275260205186 Stim 43
571.3056678156327 Stim 43
328.4243429655703 Stim 44
195.23377189513198 Stim 45
210.51749244716274 Stim 45
234.5419267522677 Stim 45
343.76653543208715 Stim 45
460.4338511580456 Stim 45
585.8683138721901 Stim 45
132.58903974790465 Stim 46
271.1301285950736 Stim 46
109.19306287413826 Stim 47
128.85305261185565 Stim 47
209.63883021619912 Stim 47
375.5663313071542 Stim 47
330.58534172863483 Stim 48
455.7420859056164 Stim 48
506.2711376313188 Stim 48
109.48281115996329 Stim 49
189.92240045506597 Stim 49
208.63904097292766 Stim 49
282.5389923473168 Stim 49
566.2062749273693 Stim 49
143.87291773768337 Stim 50
151.80080154424832 Stim 50
495.32069217540743 Stim 50
521.2837831804742 Stim 50
565.0476689467728 Stim 50
572.4127188413825 Stim 50
204.52181839172576 Stim 51
410.902404982424 Stim 51
218.21687106628445 Stim 52
366.78641266892043 Stim 52
415.98812965224977 Stim 52
544.1795360612916 Stim 52
568.1161959829324 Stim 52
139.14693962029756 Stim 53
164.7062944423966 Stim 53
513.2442115317594 Stim 53
100.43572992366835 Stim 54
193.52875230242051 Stim 54
220.92787410275926 Stim 54
359.3791866051109 Stim 54
138.5495981691404 Stim 55
164.75482316412212 Stim 55
199.1350389399216 Stim 55
372.33877905036843 Stim 55
376.72763125231177 Stim 55
319.20235028102536 Stim 56
420.5770624620921 Stim 56
549.9985813405586 Stim 57
298.84217021489184 Stim 58
398.85741693722997 Stim 58
107.99174015253091 Stim 59
346.7974045478427 Stim 59
419.7043137657665 Stim 59
555.9181069510346 Stim 59
560.3962961036259 Stim 59
565.5116854138205 Stim 59
524.2818570433338 Stim 60
133.00990355048032 Stim 61
189.1186781495005 Stim 61
260.3346196971129 Stim 61
378.3650289557833 Stim 61
394.4562362368724 Stim 61
411.9189450978333 Stim 61
577.3284182582684 Stim 61
135.6595233220001 Stim 62
307.62392151616143 Stim 62
388.14895821397187 Stim 62
392.32796384807716 Stim 62
192.21563771865232 Stim 63
102.29206690592294 Stim 64
151.03267607621254 Stim 64
168.6060427734116 Stim 64
189.2858918932366 Stim 64
294.3593321364506 Stim 64
357.1953902771632 Stim 64
200.8877885512737 Stim 65
364.1339694949309 Stim 65
493.8069501017496 Stim 65
552.7431650536523 Stim 65
564.1801879266729 Stim 65
349.5734374515249 Stim 66
205.5017960657438 Stim 67
277.3882946084145 Stim 67
360.03295584298104 Stim 67
571.8932615858371 Stim 67
313.2431946627316 Stim 68
328.1171784608131 Stim 68
419.1284357835823 Stim 68
203.08525597186804 Stim 69
282.760065836674 Stim 69
405.6320982731438 Stim 69
116.61740804215117 Stim 70
304.08145622441157 Stim 70
305.9965904890596 Stim 70
327.2239360672194 Stim 70
333.20078030095107 Stim 70
266.1951329252872 Stim 71
395.4779803488838 Stim 71
546.8181250631785 Stim 71
554.8951707577638 Stim 71
178.64171994423978 Stim 72
299.40632267642525 Stim 72
176.13519173661086 Stim 73
214.1439263247813 Stim 73
276.1194289268347 Stim 73
366.0492316701145 Stim 73
398.7968400783403 Stim 73
488.8498814457628 Stim 73
515.8928283199192 Stim 73
566.7034072829417 Stim 73
196.66060054525514 Stim 74
353.55102023981505 Stim 74
381.39255932402 Stim 74
399.84539380356523 Stim 74
412.46798875543953 Stim 74
445.7152974158427 Stim 74
357.7814296824288 Stim 76
468.07133007023594 Stim 76
513.6218602100367 Stim 76
529.342110867007 Stim 76
556.1800780545825 Stim 76
183.53215315305167 Stim 78
557.6116886071334 Stim 78
571.7651931663974 Stim 78
182.23187813113134 Stim 79
308.9303161586452 Stim 79
329.5875694413807 Stim 79
333.49203548706345 Stim 79
359.0797579365405 Stim 79
402.0234456042853 Stim 79
462.80089026175347 Stim 79
395.6414027465148 Stim 80
410.0642956101419 Stim 80
212.87818475157567 Stim 81
438.3593661844429 Stim 81
513.5343277607958 Stim 81
584.0274818359128 Stim 81
106.56979727751694 Stim 82
276.38120525651044 Stim 82
101.27221428929987 Stim 83
392.5482397110577 Stim 83
538.6759600363986 Stim 83
131.0225134350551 Stim 84
141.38573338078822 Stim 84
575.6499939786339 Stim 84
132.44454745922525 Stim 85
228.9548861277137 Stim 85
279.67162428371205 Stim 85
356.378390938269 Stim 86
489.82124411340317 Stim 86
288.5540768973462 Stim 87
398.2332148372303 Stim 87
193.48001959679547 Stim 88
300.7839428742943 Stim 88
536.5932184043944 Stim 88
269.16054614958404 Stim 89
102.96641456836436 Stim 90
377.7558760796294 Stim 90
394.92437517459155 Stim 90
534.1956118646647 Stim 90
234.18369613897127 Stim 92
350.89625063992287 Stim 92
413.2789142007693 Stim 92
511.9869747881338 Stim 92
559.1710494825696 Stim 92
