timestamps population node_ids
197.3233207141749 bkg 0
785.9407531888096 bkg 0
808.6650050725871 bkg 0
931.8553910723788 bkg 0
1008.632557139092 bkg 0
1298.9662826843655 bkg 0
1333.866113215583 bkg 0
1429.0732444441123 bkg 0
1911.1685558366248 bkg 0
1928.0899754416178 bkg 0
1952.4027708963729 bkg 0
2256.549939117206 bkg 0
2269.283692225826 bkg 0
2374.738457275324 bkg 0
2565.4498682484764 bkg 0
2732.8641761291938 bkg 0
2982.0093742839376 bkg 0
3246.8126400971714 bkg 0
3394.9409833848486 bkg 0
3619.716268720112 bkg 0
4157.007225836845 bkg 0
4227.4748197496865 bkg 0
4302.598145321571 bkg 0
4363.529293730453 bkg 0
4535.2967539521005 bkg 0
4931.215557064619 bkg 0
5126.895029665768 bkg 0
5419.076963116376 bkg 0
5948.074636184008 bkg 0
5978.217421718362 bkg 0
6434.96094921278 bkg 0
6820.627667543052 bkg 0
7185.215334419522 bkg 0
7349.54156319814 bkg 0
7658.189259814444 bkg 0
7663.929495460607 bkg 0
7911.120126444081 bkg 0
8151.421576916214 bkg 0
8157.973833843698 bkg 0
8491.370070422456 bkg 0
8676.326962210453 bkg 0
8733.726271971851 bkg 0
8832.40304643148 bkg 0
9030.043194255442 bkg 0
9310.700608781981 bkg 0
9414.728453116311 bkg 0
9681.27841068451 bkg 0
9684.014633350342 bkg 0
9930.697662245606 bkg 0
10137.011780645593 bkg 0
10235.288066134059 bkg 0
10334.885499332706 bkg 0
10594.161639658369 bkg 0
10674.060068823203 bkg 0
11033.141582932327 bkg 0
11163.288357406267 bkg 0
11170.268134861824 bkg 0
11274.365233596589 bkg 0
11387.04505035163 bkg 0
11627.847076921986 bkg 0
11932.770579198328 bkg 0
12173.400095150344 bkg 0
12211.488392382198 bkg 0
12278.915975740447 bkg 0
12289.307328918316 bkg 0
12382.503228788628 bkg 0
12405.173638042497 bkg 0
12606.309888458898 bkg 0
12751.615505816537 bkg 0
13244.29135378639 bkg 0
13457.651651470143 bkg 0
13507.164576341253 bkg 0
13627.387138155043 bkg 0
14153.792178034386 bkg 0
14210.756738564605 bkg 0
14306.40834344327 bkg 0
14662.99942656783 bkg 0
14951.50007531711 bkg 0
15050.152276071514 bkg 0
15314.417024198712 bkg 0
15592.307159916916 bkg 0
15770.299874542365 bkg 0
15841.432480511548 bkg 0
16204.950686857072 bkg 0
16775.85468926428 bkg 0
16786.691704120418 bkg 0
17387.468444739734 bkg 0
756.8080179582187 bkg 1
811.5841685141112 bkg 1
927.920647011225 bkg 1
1344.6979275613542 bkg 1
1509.5230040820986 bkg 1
1579.6788039874125 bkg 1
1726.5880239802773 bkg 1
1763.514484707713 bkg 1
1818.8497774572086 bkg 1
2028.2167103628904 bkg 1
2040.1045606615496 bkg 1
2519.828975577302 bkg 1
2605.107124980412 bkg 1
2624.536328528853 bkg 1
2869.807499380739 bkg 1
2953.596514881368 bkg 1
3661.1960183902684 bkg 1
4450.907514547014 bkg 1
4535.686839908406 bkg 1
4716.711914720539 bkg 1
5137.679460554066 bkg 1
5201.722044555948 bkg 1
5274.425850382549 bkg 1
5401.585026748993 bkg 1
5689.359767533597 bkg 1
5933.957228639386 bkg 1
5971.32848331618 bkg 1
6310.931544034631 bkg 1
6403.230842955288 bkg 1
6598.866977745619 bkg 1
6775.222482614375 bkg 1
6856.948347179882 bkg 1
7184.473482383175 bkg 1
7357.465622020139 bkg 1
7484.926546221805 bkg 1
7487.946532238767 bkg 1
7547.98373615528 bkg 1
7588.77662741773 bkg 1
8221.15344403845 bkg 1
8431.181549716812 bkg 1
8476.01560995573 bkg 1
8621.05754587121 bkg 1
8727.759224731732 bkg 1
8856.846022825077 bkg 1
8873.705359288051 bkg 1
9087.114437363149 bkg 1
9463.103066281159 bkg 1
9496.009484708922 bkg 1
9741.674422412909 bkg 1
9813.339703300026 bkg 1
9831.733344250622 bkg 1
9939.355690777078 bkg 1
9954.36566941326 bkg 1
