timestamps population node_ids
16178.626499260443 lgn101T1 0
16205.192337453913 lgn101T1 0
16222.741478969414 lgn101T1 0
16233.496742293479 lgn101T1 0
16248.241894348865 lgn101T1 0
16249.439772435484 lgn101T1 0
16282.827267696233 lgn101T1 0
16287.846246024874 lgn101T1 0
16334.946077092603 lgn101T1 0
16357.125430533102 lgn101T1 0
16400.315500647583 lgn101T1 0
16495.466953863437 lgn101T1 0
16044.47853267773 lgn101T1 1
16067.992127641472 lgn101T1 1
16157.875050929664 lgn101T1 1
16175.573024055002 lgn101T1 1
16209.238246580262 lgn101T1 1
16213.969206548394 lgn101T1 1
16239.57240688699 lgn101T1 1
16284.407453091237 lgn101T1 1
16363.717458470348 lgn101T1 1
16404.81700469406 lgn101T1 1
16417.674209547353 lgn101T1 1
16424.6239746116 lgn101T1 1
16438.19745166533 lgn101T1 1
16446.84125866806 lgn101T1 1
16485.48492606358 lgn101T1 1
16022.611420193098 lgn101T1 2
16039.74011883215 lgn101T1 2
16104.956780822828 lgn101T1 2
16164.267109035056 lgn101T1 2
16260.386255980357 lgn101T1 2
16435.19863625118 lgn101T1 2
16056.889642581758 lgn101T1 3
16129.594647449167 lgn101T1 3
16155.584294897473 lgn101T1 3
16237.000226980374 lgn101T1 3
16241.286979957786 lgn101T1 3
16311.6603091384 lgn101T1 3
16359.767594982375 lgn101T1 3
16427.446870105534 lgn101T1 3
16451.634018813507 lgn101T1 3
16471.826811860858 lgn101T1 3
16113.670231758857 lgn101T1 4
16304.482075774536 lgn101T1 4
16348.18334045253 lgn101T1 4
16364.661049630005 lgn101T1 4
16463.120952034376 lgn101T1 4
16475.273792420976 lgn101T1 4
16479.412524882588 lgn101T1 4
16029.174950057222 lgn101T1 5
16080.294774021784 lgn101T1 5
16120.954805433354 lgn101T1 5
16156.431625255955 lgn101T1 5
16250.653621718398 lgn101T1 5
16297.647785843626 lgn101T1 5
16356.649056593835 lgn101T1 5
16459.385004356853 lgn101T1 5
16238.988808781049 lgn101T1 6
16345.378513221074 lgn101T1 6
16401.380760856835 lgn101T1 6
16004.728290314531 lgn101T1 7
16249.851121450505 lgn101T1 7
16270.761667510858 lgn101T1 7
16288.739197997571 lgn101T1 7
16358.71020237202 lgn101T1 7
16407.477298946687 lgn101T1 7
16447.22472665332 lgn101T1 7
16499.962397725092 lgn101T1 7
16021.056100219881 lgn101T1 8
16119.536145778784 lgn101T1 8
16128.310938639548 lgn101T1 8
16218.683579547964 lgn101T1 8
16277.7805690138 lgn101T1 8
16289.393436281682 lgn101T1 8
16340.866779251748 lgn101T1 8
16376.839797662595 lgn101T1 8
16451.22818423756 lgn101T1 8
16006.278470173644 lgn101T1 9
16055.846972388188 lgn101T1 9
16092.328008534032 lgn101T1 9
16103.671029382323 lgn101T1 9
16134.898385470362 lgn101T1 9
16220.99332573497 lgn101T1 9
16247.454019996703 lgn101T1 9
16387.245313602078 lgn101T1 9
16011.137649457773 lgn101T1 10
16106.634647028577 lgn101T1 10
16338.614055763976 lgn101T1 10
16444.176232795733 lgn101T1 10
16498.072517831682 lgn101T1 10
16024.352012994194 lgn101T1 11
16036.915994354036 lgn101T1 11
16061.60824310064 lgn101T1 11
16067.980701216673 lgn101T1 11
16169.983056796838 lgn101T1 11
16333.989399424197 lgn101T1 11
16384.14612263564 lgn101T1 11
16489.37438579231 lgn101T1 11
16026.255685529972 lgn101T1 12
16075.70837102661 lgn101T1 12
16124.523913359966 lgn101T1 12
16135.998082620556 lgn101T1 12
16195.375687569185 lgn101T1 12
16283.812920515513 lgn101T1 12
16359.466012136987 lgn101T1 12
16373.155407097358 lgn101T1 12
16162.907228579932 lgn101T1 13
16187.896140330398 lgn101T1 13
16264.291648866934 lgn101T1 13
16291.067185685491 lgn101T1 13
16292.151144877362 lgn101T1 13
16384.372474823893 lgn101T1 13
16415.644051887342 lgn101T1 13
16483.951273033403 lgn101T1 13
16285.150359987952 lgn101T1 14
16357.143149854113 lgn101T1 14
16447.163200711973 lgn101T1 14
