timestamps population node_ids
513.0359333326618 lgn0T1 0
516.3980627171015 lgn0T1 0
618.6490969420214 lgn0T1 0
667.4615729777934 lgn0T1 0
702.1262172007997 lgn0T1 0
772.2195640287363 lgn0T1 0
885.7197099836042 lgn0T1 0
642.1011141830917 lgn0T1 1
716.9666305390507 lgn0T1 1
846.9025471418612 lgn0T1 1
592.7844572733839 lgn0T1 2
661.4833916390178 lgn0T1 2
726.8506822277208 lgn0T1 2
743.7301842057183 lgn0T1 2
837.9280690437698 lgn0T1 2
892.464562569582 lgn0T1 2
534.9721902553147 lgn0T1 3
555.7181657690672 lgn0T1 3
627.5523285936214 lgn0T1 3
766.025459280745 lgn0T1 3
791.8748289508572 lgn0T1 3
837.7220769951364 lgn0T1 3
933.3698919454521 lgn0T1 3
968.797436668406 lgn0T1 3
974.2183248472942 lgn0T1 3
983.0343706344206 lgn0T1 3
548.2555157652135 lgn0T1 4
572.7723141187819 lgn0T1 4
621.1326804074953 lgn0T1 4
636.9442116206417 lgn0T1 4
666.3085478450223 lgn0T1 4
709.6596654007462 lgn0T1 4
945.4415626391395 lgn0T1 4
949.2247907445457 lgn0T1 4
968.1610375771091 lgn0T1 4
535.3649925132283 lgn0T1 5
663.2425564070627 lgn0T1 5
795.9928961087369 lgn0T1 5
828.7482492105054 lgn0T1 5
870.1561107853797 lgn0T1 5
989.8434331610785 lgn0T1 5
570.7347047611456 lgn0T1 6
655.2818605769489 lgn0T1 6
805.5419314989849 lgn0T1 6
895.8720274537765 lgn0T1 6
917.7578685222903 lgn0T1 6
506.7667041937909 lgn0T1 7
623.4613351906482 lgn0T1 7
645.2487562979054 lgn0T1 7
674.9782759241417 lgn0T1 7
768.4010887095999 lgn0T1 7
902.3698021576519 lgn0T1 7
921.3219884002098 lgn0T1 7
524.5549911393495 lgn0T1 8
703.0051322384702 lgn0T1 8
758.6373677567551 lgn0T1 8
801.954944689221 lgn0T1 8
873.8506526468209 lgn0T1 8
660.0582689445808 lgn0T1 9
851.6577794720679 lgn0T1 9
889.445390945297 lgn0T1 9
959.704567258931 lgn0T1 9
516.5543814372536 lgn0T1 10
526.6452159594884 lgn0T1 10
696.6693429942156 lgn0T1 10
789.4244509187897 lgn0T1 10
799.634832170127 lgn0T1 10
844.2194140733031 lgn0T1 10
866.2764043090187 lgn0T1 10
874.2338787364234 lgn0T1 10
933.7702208472414 lgn0T1 10
971.6849292312927 lgn0T1 10
538.8964095119137 lgn0T1 11
547.4133698355104 lgn0T1 11
642.2360832156005 lgn0T1 11
701.0315068526547 lgn0T1 11
767.8031006547288 lgn0T1 11
822.761498644864 lgn0T1 11
921.8288757805797 lgn0T1 11
971.6259003314983 lgn0T1 11
563.3226537081989 lgn0T1 12
748.7068635084865 lgn0T1 12
961.2321589882474 lgn0T1 12
530.2678772880976 lgn0T1 13
591.7032586513517 lgn0T1 13
600.1542534356086 lgn0T1 13
891.3775095227345 lgn0T1 13
906.5901343675786 lgn0T1 13
923.0081725716967 lgn0T1 13
501.9274799733012 lgn0T1 14
642.3515654513196 lgn0T1 14
705.3493193761216 lgn0T1 14
771.8580346999836 lgn0T1 14
812.8875698878213 lgn0T1 14
843.2827393036564 lgn0T1 14
968.5421694595148 lgn0T1 14
