timestamps population node_ids
24507.735127783977 lgn180T1 0
24642.501124987295 lgn180T1 0
24663.223276426284 lgn180T1 0
24880.937300326663 lgn180T1 0
24888.785838636857 lgn180T1 0
24919.035342140425 lgn180T1 0
24986.916797771526 lgn180T1 0
24507.380063970802 lgn180T1 1
24763.488094588898 lgn180T1 1
24770.052764284974 lgn180T1 1
24932.980501391576 lgn180T1 1
24947.994730794086 lgn180T1 1
24955.648651712563 lgn180T1 1
24523.322966636733 lgn180T1 2
24560.466043259632 lgn180T1 2
24636.259302458777 lgn180T1 2
24838.53592224612 lgn180T1 2
24853.857837894873 lgn180T1 2
24935.60915969213 lgn180T1 2
24515.078021380126 lgn180T1 3
24566.709455454686 lgn180T1 3
24578.50334058051 lgn180T1 3
24614.376971751964 lgn180T1 3
24780.967207877722 lgn180T1 3
24838.84391311859 lgn180T1 3
24908.556561422898 lgn180T1 3
24971.547896930988 lgn180T1 3
24992.43441945865 lgn180T1 3
24510.772226743222 lgn180T1 4
24529.05991868601 lgn180T1 4
24607.297282072508 lgn180T1 4
24714.354504168623 lgn180T1 4
24773.391986603277 lgn180T1 4
24774.135278827947 lgn180T1 4
24846.2743438186 lgn180T1 4
24846.644017348677 lgn180T1 4
24956.32896918861 lgn180T1 4
24969.074375510972 lgn180T1 4
24554.168728293876 lgn180T1 5
24612.13041493467 lgn180T1 5
24679.257064402922 lgn180T1 5
24771.993020756192 lgn180T1 5
24773.060872472015 lgn180T1 5
24824.42022813809 lgn180T1 5
24838.903653859565 lgn180T1 5
24847.06308217729 lgn180T1 5
24925.829636263064 lgn180T1 5
24955.652274329645 lgn180T1 5
24524.73286471685 lgn180T1 6
24540.48518180388 lgn180T1 6
24554.04180329152 lgn180T1 6
24601.68865165261 lgn180T1 6
24752.638349411594 lgn180T1 6
24760.87696124936 lgn180T1 6
24825.846249210445 lgn180T1 6
24849.113259265276 lgn180T1 6
24943.274690025635 lgn180T1 6
24971.919245234025 lgn180T1 6
24973.916194498946 lgn180T1 6
24719.58884980207 lgn180T1 7
24720.461675102568 lgn180T1 7
24757.708672049277 lgn180T1 7
24798.59498414854 lgn180T1 7
24909.2907663287 lgn180T1 7
24525.879577768457 lgn180T1 8
24577.261228793723 lgn180T1 8
24653.140689528936 lgn180T1 8
24684.948088779925 lgn180T1 8
24727.179158839666 lgn180T1 8
24814.117319723722 lgn180T1 8
24826.226743797426 lgn180T1 8
24861.287358629925 lgn180T1 8
24983.763427485756 lgn180T1 8
24543.17287534226 lgn180T1 9
24550.073550552832 lgn180T1 9
24583.57681874191 lgn180T1 9
24830.0131603571 lgn180T1 9
24865.639966942177 lgn180T1 9
24879.54512909879 lgn180T1 9
24943.728141733543 lgn180T1 9
24505.109473914446 lgn180T1 10
24548.069091383677 lgn180T1 10
24611.133441814516 lgn180T1 10
24665.564519711268 lgn180T1 10
24696.835161642495 lgn180T1 10
24818.06484141678 lgn180T1 10
24942.8780340133 lgn180T1 10
24526.30554810894 lgn180T1 11
24554.612265076714 lgn180T1 11
24619.584924498846 lgn180T1 11
24629.90790757106 lgn180T1 11
24682.286465258607 lgn180T1 11
24713.708904463503 lgn180T1 11
24758.246082742764 lgn180T1 11
24894.811180020333 lgn180T1 11
24538.600881214767 lgn180T1 12
24579.87021374564 lgn180T1 12
24589.570952079997 lgn180T1 12
24636.11138559589 lgn180T1 12
24698.314804677637 lgn180T1 12
24874.44180183234 lgn180T1 12
24919.087191996103 lgn180T1 12
24996.67587050188 lgn180T1 12
24515.370742683743 lgn180T1 13
24637.750088306526 lgn180T1 13
24721.178248622622 lgn180T1 13
24802.609871784152 lgn180T1 13
24899.586468349487 lgn180T1 13
24909.885836680172 lgn180T1 13
24674.10424646416 lgn180T1 14
24752.382477755436 lgn180T1 14
24767.644155494625 lgn180T1 14
24796.455200376437 lgn180T1 14
24830.110826165415 lgn180T1 14
24842.05129313209 lgn180T1 14
24882.265611616596 lgn180T1 14
24927.822155825874 lgn180T1 14
24989.123820426583 lgn180T1 14
