timestamps population node_ids
6.312787616357619 Stim 0
8.5107775406475 Stim 0
64.8627967200596 Stim 0
156.46365318027466 Stim 0
237.87619238041086 Stim 0
240.81693762266602 Stim 0
262.0317970918956 Stim 0
299.0792077662712 Stim 0
334.70356823973077 Stim 0
394.03347779357944 Stim 0
411.3907792879064 Stim 0
414.19475732733787 Stim 0
437.4640375721783 Stim 0
452.17408184293913 Stim 0
552.9597289147687 Stim 0
661.391758159793 Stim 0
684.6290107606064 Stim 0
697.0057636508358 Stim 0
746.6763529743768 Stim 0
919.6117871185625 Stim 0
969.2070711833032 Stim 0
1010.5525872995124 Stim 0
1025.1154224227084 Stim 0
1067.496727490372 Stim 0
1071.5590433512457 Stim 0
1089.2722263378923 Stim 0
1178.91515807018 Stim 0
1216.3780805092933 Stim 0
1233.6244316031646 Stim 0
1276.2323154139324 Stim 0
1281.6342767103718 Stim 0
1301.9283202917013 Stim 0
1336.532188355899 Stim 0
1356.9105408949188 Stim 0
1424.295817046418 Stim 0
1439.91197684985 Stim 0
1525.78963169121 Stim 0
1561.63443759058 Stim 0
1606.4979091967618 Stim 0
1655.4843487019389 Stim 0
1661.4709042757247 Stim 0
1745.5530667251542 Stim 0
1792.3435887333665 Stim 0
1838.886368516856 Stim 0
1843.9481430010837 Stim 0
1851.1115873706813 Stim 0
1873.2201798594265 Stim 0
1910.4373181550502 Stim 0
1924.541785654833 Stim 0
2049.6540386971765 Stim 0
2112.724924135968 Stim 0
2113.276299221316 Stim 0
2144.2169165345 Stim 0
2155.687564619152 Stim 0
2205.615465566301 Stim 0
2434.6318777829406 Stim 0
2436.3078131120915 Stim 0
2464.377103788329 Stim 0
2524.2468050382945 Stim 0
2535.9469030075425 Stim 0
2550.8810213874362 Stim 0
2672.778090643585 Stim 0
2827.249456278217 Stim 0
2892.281683715881 Stim 0
2908.782547981498 Stim 0
2987.879072677421 Stim 0
3005.1778478322626 Stim 0
3024.9394391437563 Stim 0
3046.9092141405913 Stim 0
3067.3887234440167 Stim 0
3067.6095361846137 Stim 0
3246.8638840049643 Stim 0
3291.4684970557446 Stim 0
3310.3212775197903 Stim 0
3323.91988601889 Stim 0
3369.5058052169206 Stim 0
3371.6246034793053 Stim 0
3403.107188319579 Stim 0
3438.496746249216 Stim 0
3468.508320783413 Stim 0
3518.8976309631894 Stim 0
3538.2735315092186 Stim 0
3561.5493800951313 Stim 0
3616.816943630969 Stim 0
3723.5079839815885 Stim 0
3758.515399469691 Stim 0
3761.4086997753025 Stim 0
3768.703127305408 Stim 0
3803.859460942795 Stim 0
3871.8080581522186 Stim 0
3967.320994060236 Stim 0
3983.198790535486 Stim 0
3998.930840114391 Stim 0
4008.167957363961 Stim 0
4239.373969454852 Stim 0
4246.508296571292 Stim 0
4270.9918605296025 Stim 0
4321.262088922447 Stim 0
4324.860407070258 Stim 0
4357.13417620386 Stim 0
4426.788170632686 Stim 0
4434.60630115183 Stim 0
4441.707187033273 Stim 0
4457.8902318310265 Stim 0
4494.480771353229 Stim 0
4502.651639229656 Stim 0
4533.231382560762 Stim 0
4595.097702044824 Stim 0
4654.381111056978 Stim 0
4685.036565626934 Stim 0
4827.619423564201 Stim 0
5034.830275535134 Stim 0
5036.542700494573 Stim 0
5132.356568007023 Stim 0
5159.894174872128 Stim 0
5218.8863022955775 Stim 0
5236.447705046164 Stim 0
5247.810510483064 Stim 0
5280.693307544365 Stim 0
